YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-10,WEEKDAY,18,TRAIN,CE1/DT16,66488,55866
2023-10,WEEKDAY,15,TRAIN,DT7,6132,5657
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,DT7,1881,2163
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,CC3,276,943
2023-10,WEEKDAY,6,TRAIN,CC3,235,4158
2023-10,WEEKDAY,9,TRAIN,CC20,9716,5596
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,CC20,3014,2133
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3/TE17,6721,9924
2023-10,WEEKDAY,8,TRAIN,EW16/NE3/TE17,33546,131330
2023-10,WEEKDAY,11,TRAIN,EW18,16782,12522
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,EW18,8742,6491
2023-10,WEEKDAY,8,TRAIN,TE7,15545,15655
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,TE7,2354,1981
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,CC17/TE9,344,16
2023-10,WEEKDAY,5,TRAIN,CC17/TE9,1972,163
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,BP2,1566,855
2023-10,WEEKDAY,12,TRAIN,BP2,2615,1830
2023-10,WEEKDAY,20,TRAIN,NE5,23755,11212
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,NE5,7516,5874
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,NE8,31926,11699
2023-10,WEEKDAY,21,TRAIN,NE8,42417,28014
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,NS27/CE2/TE20,1008,1697
2023-10,WEEKDAY,10,TRAIN,NS27/CE2/TE20,2024,6791
2023-10,WEEKDAY,11,TRAIN,CC16,8877,4490
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,CC16,3581,2414
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,EW17,12184,14507
2023-10,WEEKDAY,17,TRAIN,EW17,41532,48937
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,DT25,1574,1551
2023-10,WEEKDAY,14,TRAIN,DT25,3035,2990
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,CC28,1979,1753
2023-10,WEEKDAY,13,TRAIN,CC28,3972,3259
2023-10,WEEKDAY,5,TRAIN,NE9,3407,35
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,NE9,418,0
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,EW12/DT14,45695,38485
2023-10,WEEKDAY,17,TRAIN,EW12/DT14,111435,75957
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,PE7,300,1976
2023-10,WEEKDAY,22,TRAIN,PE7,1262,4051
2023-10,WEEKDAY,19,TRAIN,BP9,1759,5117
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,BP9,561,839
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,NE17/PTC,23518,18820
2023-10,WEEKDAY,11,TRAIN,NE17/PTC,38586,31872
2023-10,WEEKDAY,0,TRAIN,TE15,24,102
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,TE15,11,74
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,NS7,13221,13378
2023-10,WEEKDAY,21,TRAIN,NS7,20768,35446
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,BP5,430,631
2023-10,WEEKDAY,21,TRAIN,BP5,1278,1933
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,TE15,1715,2068
2023-10,WEEKDAY,8,TRAIN,TE15,11764,15207
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,485,710
2023-10,WEEKDAY,23,TRAIN,CC19/DT9,1466,1538
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,EW27,19287,12537
2023-10,WEEKDAY,9,TRAIN,EW27,48465,43130
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,TE15,901,1886
2023-10,WEEKDAY,7,TRAIN,TE15,7828,9975
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,EW15,2438,8761
2023-10,WEEKDAY,8,TRAIN,EW15,17549,236530
2023-10,WEEKDAY,23,TRAIN,EW22,1309,2501
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,EW22,308,1046
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,4458,13337
2023-10,WEEKDAY,8,TRAIN,CE1/DT16,11113,44640
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,NS8,7777,6727
2023-10,WEEKDAY,14,TRAIN,NS8,13852,14188
2023-10,WEEKDAY,6,TRAIN,TE13,481,2362
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,TE13,79,519
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,TE16,1100,1177
2023-10,WEEKDAY,23,TRAIN,TE16,2407,2861
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,DT25,550,1883
2023-10,WEEKDAY,22,TRAIN,DT25,1534,5254
2023-10,WEEKDAY,19,TRAIN,DT23,10910,7263
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1606,1529
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,CG2,5104,8681
2023-10,WEEKDAY,7,TRAIN,CG2,12956,24831
2023-10,WEEKDAY,23,TRAIN,TE6,1008,7826
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,TE6,545,3444
2023-10,WEEKDAY,5,TRAIN,CC12,915,90
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,CC12,162,7
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,5281,10398
2023-10,WEEKDAY,7,TRAIN,EW16/NE3/TE17,26924,108034
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,NS23,24807,22584
2023-10,WEEKDAY,16,TRAIN,NS23,43444,36552
2023-10,WEEKDAY,23,TRAIN,TE15,1297,1287
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,TE15,647,482
2023-10,WEEKDAY,5,TRAIN,PE6,2083,177
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,PE6,367,55
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,DT33,4942,8864
2023-10,WEEKDAY,19,TRAIN,DT33,13190,55040
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,3285,9093
2023-10,WEEKDAY,8,TRAIN,NS24/NE6/CC1,25844,60396
2023-10,WEEKDAY,23,TRAIN,PE1,346,2510
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,PE1,184,1011
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,NE1/CC29,38373,20473
2023-10,WEEKDAY,19,TRAIN,NE1/CC29,105097,53139
2023-10,WEEKDAY,7,TRAIN,BP11,19408,2824
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,BP11,1589,331
2023-10,WEEKDAY,20,TRAIN,BP4,2008,3142
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,BP4,303,841
2023-10,WEEKDAY,7,TRAIN,CC3,964,8560
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,CC3,368,2300
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,DT13,3324,7008
2023-10,WEEKDAY,10,TRAIN,DT13,6215,17163
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,SW7,930,247
2023-10,WEEKDAY,7,TRAIN,SW7,9982,2848
2023-10,WEEKDAY,21,TRAIN,DT30,2633,12193
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1270,4555
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,NE14,13471,14028
2023-10,WEEKDAY,15,TRAIN,NE14,23472,27772
2023-10,WEEKDAY,17,TRAIN,NE1/CC29,106621,61151
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,NE1/CC29,38651,35097
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,EW21/CC22,6998,4839
2023-10,WEEKDAY,21,TRAIN,EW21/CC22,30030,14077
2023-10,WEEKDAY,23,TRAIN,NS8,3606,10124
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,NS8,3023,4111
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,EW33,0,373
2023-10,WEEKDAY,0,TRAIN,EW33,0,258
2023-10,WEEKDAY,13,TRAIN,NS16,44427,40817
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,NS16,21718,21111
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,SW4,933,1197
2023-10,WEEKDAY,15,TRAIN,SW4,1453,2427
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,TE19,1,0
2023-10,WEEKDAY,5,TRAIN,TE19,8,0
2023-10,WEEKDAY,12,TRAIN,DT6,11521,8465
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,DT6,4199,2594
2023-10,WEEKDAY,17,TRAIN,BP8,3525,2571
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,BP8,709,674
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,TE12,1216,2268
2023-10,WEEKDAY,9,TRAIN,TE12,4345,9622
2023-10,WEEKDAY,5,TRAIN,NE13,4400,675
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,NE13,653,148
2023-10,WEEKDAY,9,TRAIN,EW24/NS1,39056,90269
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,EW24/NS1,14449,24316
2023-10,WEEKDAY,11,TRAIN,DT18,12384,19093
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,DT18,2055,3801
2023-10,WEEKDAY,14,TRAIN,DT21,6561,7798
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,DT21,3836,4603
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,NS17/CC15,5313,3417
2023-10,WEEKDAY,6,TRAIN,NS17/CC15,37561,25912
2023-10,WEEKDAY,18,TRAIN,DT22,14852,26821
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,DT22,7482,11334
2023-10,WEEKDAY,17,TRAIN,TE18,14816,7929
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,TE18,4445,3998
2023-10,WEEKDAY,19,TRAIN,EW9,25822,62017
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,EW9,12479,17779
2023-10,WEEKDAY,9,TRAIN,NS27/CE2/TE20,1425,23470
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,NS27/CE2/TE20,549,1188
2023-10,WEEKDAY,17,TRAIN,TE1,23384,4526
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,TE1,2202,2108
2023-10,WEEKDAY,11,TRAIN,DT30,7986,3132
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,DT30,4482,1734
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,NS8,2634,423
2023-10,WEEKDAY,5,TRAIN,NS8,15898,2310
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,EW9,12098,10973
2023-10,WEEKDAY,14,TRAIN,EW9,16731,15423
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1673,1327
2023-10,WEEKDAY,8,TRAIN,DT34,14024,13018
2023-10,WEEKDAY,15,TRAIN,TE4,3981,2762
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,TE4,2257,1362
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,NE12/CC13,4070,11566
2023-10,WEEKDAY,23,TRAIN,NE12/CC13,9408,27631
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,NS3,7108,2200
2023-10,WEEKDAY,6,TRAIN,NS3,48112,9174
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,CG2,13308,7507
2023-10,WEEKDAY,20,TRAIN,CG2,24787,17216
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,CC2,273,1078
2023-10,WEEKDAY,7,TRAIN,CC2,1178,8756
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,EW8/CC9,20531,44306
2023-10,WEEKDAY,10,TRAIN,EW8/CC9,27236,53106
2023-10,WEEKDAY,12,TRAIN,NS28,1738,2872
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,NS28,4493,2695
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,SE4,63,832
2023-10,WEEKDAY,23,TRAIN,SE4,168,2041
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,EW20,6606,5499
2023-10,WEEKDAY,13,TRAIN,EW20,12251,11347
2023-10,WEEKDAY,18,TRAIN,BP11,3696,11328
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,BP11,1170,1396
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,NS15,6662,4901
2023-10,WEEKDAY,13,TRAIN,NS15,23971,19944
2023-10,WEEKDAY,21,TRAIN,TE19,7491,1323
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,TE19,1076,663
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,EW19,2683,1282
2023-10,WEEKDAY,6,TRAIN,EW19,20834,8577
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,NE7/DT12,19017,27554
2023-10,WEEKDAY,12,TRAIN,NE7/DT12,40268,37724
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,PE4,790,370
2023-10,WEEKDAY,8,TRAIN,PE4,3732,1186
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,DT34,1869,1856
2023-10,WEEKDAY,15,TRAIN,DT34,4077,3620
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,TE1,240,1041
2023-10,WEEKDAY,23,TRAIN,TE1,420,1037
2023-10,WEEKDAY,22,TRAIN,CC14,2963,5817
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,CC14,997,1857
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1581,2619
2023-10,WEEKDAY,20,TRAIN,CC16,4779,8313
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,CC16,2542,3462
2023-10,WEEKDAY,8,TRAIN,CC16,21006,24618
2023-10,WEEKDAY,19,TRAIN,NS5,23072,83006
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,NS5,9192,17660
2023-10,WEEKDAY,21,TRAIN,NS23,66650,13989
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,NS23,25699,6083
2023-10,WEEKDAY,6,TRAIN,EW2/DT32,59344,27331
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,EW2/DT32,8279,4481
2023-10,WEEKDAY,22,TRAIN,NS2,10447,26975
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4395,10908
2023-10,WEEKDAY,9,TRAIN,NS11,57667,21816
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,NS11,23661,9334
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,DT31,3290,3417
2023-10,WEEKDAY,14,TRAIN,DT31,5445,6326
2023-10,WEEKDAY,22,TRAIN,NE17/PTC,16924,35503
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,NE17/PTC,7840,14579
2023-10,WEEKDAY,6,TRAIN,TE8,5322,3040
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,TE8,788,1006
2023-10,WEEKDAY,6,TRAIN,NS8,54027,13043
2023-10,WEEKENDS/HOLIDAY,6,TRAIN,NS8,7710,2821
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,SW6,11,293
2023-10,WEEKDAY,0,TRAIN,SW6,20,669
2023-10,WEEKDAY,16,TRAIN,NE8,29421,31864
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,NE8,21875,26055
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,EW9,11490,9564
2023-10,WEEKDAY,11,TRAIN,EW9,16865,12265
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,DT31,3992,2162
2023-10,WEEKDAY,11,TRAIN,DT31,6883,4283
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,EW6,5112,6124
2023-10,WEEKDAY,16,TRAIN,EW6,9402,14175
2023-10,WEEKDAY,15,TRAIN,NE11,15365,12849
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,NE11,6778,6266
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,SE5,1647,690
2023-10,WEEKDAY,10,TRAIN,SE5,3655,1391
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,BP6/DT1,17173,18827
2023-10,WEEKDAY,16,TRAIN,BP6/DT1,31612,46931
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,CC24,4745,3626
2023-10,WEEKDAY,14,TRAIN,CC24,25577,25057
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,NS18,5686,2196
2023-10,WEEKDAY,7,TRAIN,NS18,38103,17542
2023-10,WEEKDAY,20,TRAIN,NE9,19210,26699
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,NE9,6552,9628
2023-10,WEEKDAY,21,TRAIN,DT27,5295,8890
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,DT27,1794,4101
2023-10,WEEKDAY,21,TRAIN,CE1/DT16,72543,20299
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,43310,10264
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,EW29,8903,5087
2023-10,WEEKDAY,16,TRAIN,EW29,28811,5848
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,TE12,904,2876
2023-10,WEEKDAY,8,TRAIN,TE12,4949,20034
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,TE22,5608,2148
2023-10,WEEKDAY,20,TRAIN,TE22,6742,3361
2023-10,WEEKDAY,23,TRAIN,DT20,3321,1881
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,DT20,1478,905
2023-10,WEEKDAY,16,TRAIN,EW15,45209,19777
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,EW15,11697,8355
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,EW32,2497,613
2023-10,WEEKDAY,9,TRAIN,EW32,1879,4751
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,TE6,5822,2115
2023-10,WEEKDAY,10,TRAIN,TE6,11878,3538
2023-10,WEEKDAY,17,TRAIN,BP7,1253,2197
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,BP7,245,362
2023-10,WEEKDAY,19,TRAIN,DT21,16365,10590
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,DT21,4332,2612
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,PE6,3312,3765
2023-10,WEEKDAY,18,TRAIN,PE6,9128,17894
2023-10,WEEKDAY,0,TRAIN,DT34,3,676
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,DT34,2,306
2023-10,WEEKDAY,20,TRAIN,CC11,24939,10073
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,CC11,5495,4475
2023-10,WEEKDAY,19,TRAIN,NE7/DT12,44733,50755
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,NE7/DT12,27625,23142
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,DT3,2240,4337
2023-10,WEEKDAY,19,TRAIN,DT3,4857,21050
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,NS2,13282,15100
2023-10,WEEKDAY,17,TRAIN,NS2,45913,60371
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,TE13,8,35
2023-10,WEEKDAY,0,TRAIN,TE13,16,74
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,TE18,4400,4624
2023-10,WEEKDAY,18,TRAIN,TE18,22364,14210
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,EW30,86,690
2023-10,WEEKDAY,23,TRAIN,EW30,112,556
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,SW7,1741,719
2023-10,WEEKDAY,10,TRAIN,SW7,3327,1426
2023-10,WEEKDAY,16,TRAIN,NS7,21403,24428
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,NS7,13603,9691
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,NS15,1114,2581
2023-10,WEEKDAY,23,TRAIN,NS15,4032,5340
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,TE15,2276,3590
2023-10,WEEKDAY,9,TRAIN,TE15,7643,13223
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,EW26,4212,15689
2023-10,WEEKDAY,22,TRAIN,EW26,7700,38189
2023-10,WEEKDAY,12,TRAIN,NE5,11100,13448
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,NE5,4293,6351
2023-10,WEEKDAY,11,TRAIN,TE13,3874,3509
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,TE13,1642,1933
2023-10,WEEKDAY,10,TRAIN,NE4/DT19,29755,70019
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,NE4/DT19,14713,33370
2023-10,WEEKDAY,5,TRAIN,CC11,1461,1130
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,CC11,361,138
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,TE13,960,1899
2023-10,WEEKDAY,9,TRAIN,TE13,2938,7751
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,EW9,13950,16637
2023-10,WEEKDAY,17,TRAIN,EW9,33793,33249
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,TE3,4738,3101
2023-10,WEEKDAY,17,TRAIN,TE3,13117,13797
2023-10,WEEKDAY,22,TRAIN,CC10/DT26,6312,14473
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,2105,6099
2023-10,WEEKDAY,22,TRAIN,PE6,2031,4717
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,PE6,747,1789
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,TE5,2390,970
2023-10,WEEKDAY,9,TRAIN,TE5,6988,3118
2023-10,WEEKDAY,18,TRAIN,PE5,6419,15172
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2166,3011
2023-10,WEEKDAY,13,TRAIN,NE11,14447,13519
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,NE11,7293,7201
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,PW3,169,446
2023-10,WEEKDAY,22,TRAIN,PW3,402,1149
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,TE12,1603,1066
2023-10,WEEKDAY,18,TRAIN,TE12,10567,4341
2023-10,WEEKDAY,20,TRAIN,SE3,1017,6249
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,SE3,501,1930
2023-10,WEEKDAY,12,TRAIN,DT13,11195,17350
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,DT13,5714,7224
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,TE3,1356,3937
2023-10,WEEKDAY,20,TRAIN,TE3,4423,13705
2023-10,WEEKDAY,23,TRAIN,NS16,9504,29232
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,NS16,3910,13039
2023-10,WEEKDAY,22,TRAIN,NS19,15233,36494
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,NS19,6060,14190
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,NS8,5764,7353
2023-10,WEEKDAY,21,TRAIN,NS8,12089,22969
2023-10,WEEKDAY,11,TRAIN,PE2,6342,3231
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,PE2,3398,1637
2023-10,WEEKDAY,11,TRAIN,EW28,22418,14076
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,EW28,15541,5931
2023-10,WEEKENDS/HOLIDAY,10,TRAIN,EW14/NS26,4504,11432
2023-10,WEEKDAY,10,TRAIN,EW14/NS26,19610,81003
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,CC4/DT15,9733,13840
2023-10,WEEKDAY,14,TRAIN,CC4/DT15,20284,19958
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,EW3,5022,3192
2023-10,WEEKDAY,7,TRAIN,EW3,43536,25704
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,EW12/DT14,6824,15611
2023-10,WEEKDAY,8,TRAIN,EW12/DT14,28565,127233
2023-10,WEEKDAY,19,TRAIN,DT8,6610,6712
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,DT8,1157,1902
2023-10,WEEKENDS/HOLIDAY,11,TRAIN,NE9,12569,8243
2023-10,WEEKDAY,11,TRAIN,NE9,25639,15793
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,1519,2173
2023-10,WEEKDAY,19,TRAIN,CC17/TE9,7516,12061
2023-10,WEEKENDS/HOLIDAY,8,TRAIN,DT30,4476,1775
2023-10,WEEKDAY,8,TRAIN,DT30,41240,5539
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1625,3134
2023-10,WEEKDAY,18,TRAIN,PW5,2955,7826
2023-10,WEEKENDS/HOLIDAY,17,TRAIN,PE5,2649,2608
2023-10,WEEKDAY,17,TRAIN,PE5,6675,10098
2023-10,WEEKDAY,13,TRAIN,NS27/CE2/TE20,3782,8060
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2/TE20,1774,2693
2023-10,WEEKDAY,0,TRAIN,NS24/NE6/CC1,523,501
2023-10,WEEKENDS/HOLIDAY,0,TRAIN,NS24/NE6/CC1,204,230
2023-10,WEEKDAY,14,TRAIN,BP9,1737,1813
2023-10,WEEKENDS/HOLIDAY,14,TRAIN,BP9,822,749
2023-10,WEEKENDS/HOLIDAY,19,TRAIN,EW24/NS1,47929,35621
2023-10,WEEKDAY,19,TRAIN,EW24/NS1,142011,109409
2023-10,WEEKDAY,12,TRAIN,NS23,27494,48669
2023-10,WEEKENDS/HOLIDAY,12,TRAIN,NS23,12100,26266
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,PE4,445,823
2023-10,WEEKDAY,21,TRAIN,PE4,878,2063
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,NE4/DT19,32995,36786
2023-10,WEEKDAY,13,TRAIN,NE4/DT19,84673,63345
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,PE5,872,2967
2023-10,WEEKDAY,20,TRAIN,PE5,1870,9821
2023-10,WEEKDAY,20,TRAIN,TE13,3925,2010
2023-10,WEEKENDS/HOLIDAY,20,TRAIN,TE13,1191,870
2023-10,WEEKDAY,15,TRAIN,CC26,4063,2791
2023-10,WEEKENDS/HOLIDAY,15,TRAIN,CC26,1459,1147
2023-10,WEEKDAY,16,TRAIN,DT33,12138,17530
2023-10,WEEKENDS/HOLIDAY,16,TRAIN,DT33,7292,6674
2023-10,WEEKENDS/HOLIDAY,9,TRAIN,PW4,2491,1662
2023-10,WEEKDAY,9,TRAIN,PW4,6466,3746
2023-10,WEEKDAY,21,TRAIN,BP12,850,2240
2023-10,WEEKENDS/HOLIDAY,21,TRAIN,BP12,353,612
2023-10,WEEKDAY,22,TRAIN,EW16/NE3/TE17,18934,11201
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3/TE17,5973,4542
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,SW2,1100,701
2023-10,WEEKDAY,7,TRAIN,SW2,13037,3313
2023-10,WEEKDAY,18,TRAIN,CC21,14548,26819
2023-10,WEEKENDS/HOLIDAY,18,TRAIN,CC21,5008,4881
2023-10,WEEKDAY,13,TRAIN,NE10,19035,16602
2023-10,WEEKENDS/HOLIDAY,13,TRAIN,NE10,8662,7106
2023-10,WEEKDAY,5,TRAIN,EW31,1237,1457
2023-10,WEEKENDS/HOLIDAY,5,TRAIN,EW31,437,145
2023-10,WEEKENDS/HOLIDAY,23,TRAIN,BP9,34,254
2023-10,WEEKDAY,23,TRAIN,BP9,97,707
2023-10,WEEKDAY,7,TRAIN,DT6,11985,19852
2023-10,WEEKENDS/HOLIDAY,7,TRAIN,DT6,1136,2104
2023-10,WEEKDAY,22,TRAIN,BP12,449,1863
2023-10,WEEKENDS/HOLIDAY,22,TRAIN,BP12,204,548
