YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,EW31,1506,483
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,CC7,1985,4384
2023-09,WEEKDAY,21,TRAIN,CC7,4489,8591
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,PW5,169,1555
2023-09,WEEKDAY,23,TRAIN,PW5,218,2187
2023-09,WEEKDAY,12,TRAIN,TE8,7434,8462
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,TE8,6803,5334
2023-09,WEEKDAY,19,TRAIN,BP11,1960,9231
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,BP11,935,1811
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,CC4/DT15,16612,16441
2023-09,WEEKDAY,18,TRAIN,CC4/DT15,86117,38377
2023-09,WEEKDAY,0,TRAIN,EW26,41,4580
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,EW26,49,2896
2023-09,WEEKDAY,10,TRAIN,NS8,20168,10687
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,NS8,11398,6920
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,CG2,16038,7403
2023-09,WEEKDAY,21,TRAIN,CG2,24917,13369
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,NS11,19854,20731
2023-09,WEEKDAY,16,TRAIN,NS11,27905,40668
2023-09,WEEKDAY,12,TRAIN,EW16/NE3/TE17,42251,35058
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,EW16/NE3/TE17,14060,14416
2023-09,WEEKDAY,8,TRAIN,SE2,16584,2441
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,SE2,3482,1383
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,EW29,8089,8430
2023-09,WEEKDAY,19,TRAIN,EW29,34869,12950
2023-09,WEEKDAY,16,TRAIN,EW24/NS1,80946,60595
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,EW24/NS1,48602,43897
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NE4/DT19,425,12
2023-09,WEEKDAY,5,TRAIN,NE4/DT19,1772,84
2023-09,WEEKDAY,16,TRAIN,SE4,2829,3958
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,SE4,1817,1715
2023-09,WEEKDAY,23,TRAIN,DT33,1500,13636
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,DT33,836,6967
2023-09,WEEKDAY,22,TRAIN,CE1/DT16,65709,16799
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,CE1/DT16,44159,10172
2023-09,WEEKDAY,21,TRAIN,NS21/DT11,51529,56102
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,NS21/DT11,24165,27133
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,SW3,1406,421
2023-09,WEEKDAY,8,TRAIN,SW3,5737,1574
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,BP3,2281,2285
2023-09,WEEKDAY,17,TRAIN,BP3,4447,7170
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,BP7,275,529
2023-09,WEEKDAY,13,TRAIN,BP7,706,981
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,SE4,2028,1785
2023-09,WEEKDAY,13,TRAIN,SE4,3319,3252
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,BP9,404,844
2023-09,WEEKDAY,21,TRAIN,BP9,767,2000
2023-09,WEEKDAY,10,TRAIN,NS16,42676,28739
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,NS16,25259,16843
2023-09,WEEKDAY,22,TRAIN,EW17,11181,24036
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,EW17,5981,11889
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,SE3,2178,656
2023-09,WEEKDAY,9,TRAIN,SE3,5132,1192
2023-09,WEEKDAY,16,TRAIN,DT5,13355,15140
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,DT5,8832,8203
2023-09,WEEKDAY,18,TRAIN,NS20,124687,49205
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,NS20,18233,14070
2023-09,WEEKDAY,21,TRAIN,NS25/EW13,86539,11495
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,NS25/EW13,45033,7169
2023-09,WEEKDAY,21,TRAIN,EW14/NS26,56230,8459
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,EW14/NS26,13322,4846
2023-09,WEEKDAY,18,TRAIN,PW3,3223,2587
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,PW3,945,653
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,TE6,4310,4179
2023-09,WEEKDAY,15,TRAIN,TE6,6512,7143
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,TE22,3046,8759
2023-09,WEEKDAY,18,TRAIN,TE22,3121,10299
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,CG2,4301,3485
2023-09,WEEKDAY,6,TRAIN,CG2,8236,10622
2023-09,WEEKDAY,5,TRAIN,SW6,1503,80
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,SW6,317,13
2023-09,WEEKDAY,5,TRAIN,TE13,25,68
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,TE13,21,8
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,EW21/CC22,13349,11055
2023-09,WEEKDAY,13,TRAIN,EW21/CC22,24397,24713
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,EW7,808,151
2023-09,WEEKDAY,5,TRAIN,EW7,3715,846
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW29,479,1376
2023-09,WEEKDAY,23,TRAIN,EW29,1085,1434
2023-09,WEEKDAY,7,TRAIN,BP3,20054,2304
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,BP3,2214,467
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,NS12,6483,10506
2023-09,WEEKDAY,19,TRAIN,NS12,14954,38799
2023-09,WEEKDAY,8,TRAIN,TE3,24899,10958
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,TE3,4351,3247
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,PW1,1566,2167
2023-09,WEEKDAY,13,TRAIN,PW1,1528,2604
2023-09,WEEKDAY,0,TRAIN,PW7,105,351
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,PW7,77,231
2023-09,WEEKDAY,23,TRAIN,NE13,2771,11371
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NE13,1757,5914
2023-09,WEEKDAY,10,TRAIN,DT7,3214,3207
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,DT7,2560,2318
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,DT20,3053,3229
2023-09,WEEKDAY,16,TRAIN,DT20,5995,6634
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,SW5,4831,3728
2023-09,WEEKDAY,10,TRAIN,SW5,7498,5153
2023-09,WEEKDAY,10,TRAIN,CG1/DT35,3371,25771
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,CG1/DT35,2363,5230
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,PE3,987,399
2023-09,WEEKDAY,6,TRAIN,PE3,8069,1442
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,CC8,4805,4636
2023-09,WEEKDAY,14,TRAIN,CC8,12589,7316
2023-09,WEEKDAY,16,TRAIN,DT2,4653,2040
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,DT2,1020,1028
2023-09,WEEKDAY,12,TRAIN,CG2,16054,22523
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,CG2,10568,16742
2023-09,WEEKDAY,18,TRAIN,NE1/CC29,147261,82372
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,NE1/CC29,47736,35037
2023-09,WEEKDAY,14,TRAIN,DT6,10666,7749
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,DT6,3400,3009
2023-09,WEEKDAY,11,TRAIN,EW27,30628,30046
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,EW27,24707,18630
2023-09,WEEKDAY,12,TRAIN,CC5,4849,5527
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,CC5,3146,5009
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,DT17,3752,3048
2023-09,WEEKDAY,19,TRAIN,DT17,62711,7811
2023-09,WEEKDAY,5,TRAIN,TE4,345,302
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,TE4,91,43
2023-09,WEEKDAY,6,TRAIN,EW14/NS26,2566,33477
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,EW14/NS26,1393,3456
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,NS21/DT11,37322,37681
2023-09,WEEKDAY,17,TRAIN,NS21/DT11,97735,90363
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,EW26,19710,8311
2023-09,WEEKDAY,8,TRAIN,EW26,108165,35689
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,SW8,1230,588
2023-09,WEEKDAY,9,TRAIN,SW8,2766,1099
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,DT27,5394,4072
2023-09,WEEKDAY,17,TRAIN,DT27,22902,10323
2023-09,WEEKDAY,0,TRAIN,PE5,24,887
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,PE5,17,552
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,NE5,2145,6041
2023-09,WEEKDAY,9,TRAIN,NE5,5213,40840
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,NS20,6803,3553
2023-09,WEEKDAY,22,TRAIN,NS20,16052,7165
2023-09,WEEKDAY,6,TRAIN,BP4,4256,812
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,BP4,748,164
2023-09,WEEKDAY,11,TRAIN,DT3,7810,3003
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,DT3,6281,2501
2023-09,WEEKDAY,13,TRAIN,CC6,7670,8823
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,CC6,8710,9713
2023-09,WEEKDAY,20,TRAIN,CC17/TE9,3254,6120
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,CC17/TE9,1235,2460
2023-09,WEEKDAY,8,TRAIN,NS16,114398,59119
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,NS16,22456,14597
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,EW15,11155,5269
2023-09,WEEKDAY,20,TRAIN,EW15,60732,12579
2023-09,WEEKDAY,18,TRAIN,CC27,56270,4376
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,CC27,1796,1307
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,NS27/CE2/TE20,2593,3635
2023-09,WEEKDAY,15,TRAIN,NS27/CE2/TE20,4522,4130
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,TE13,2250,2351
2023-09,WEEKDAY,14,TRAIN,TE13,2965,4429
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,NS20,7879,18823
2023-09,WEEKDAY,8,TRAIN,NS20,31235,142804
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,CC5,750,433
2023-09,WEEKDAY,6,TRAIN,CC5,1757,1637
2023-09,WEEKDAY,23,TRAIN,NE11,1617,3512
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NE11,976,2137
2023-09,WEEKDAY,22,TRAIN,NS21/DT11,40477,44790
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,NS21/DT11,21340,23862
2023-09,WEEKDAY,20,TRAIN,EW16/NE3/TE17,34762,16949
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,EW16/NE3/TE17,11241,8729
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NS13,28979,27881
2023-09,WEEKDAY,14,TRAIN,NS13,40380,44457
2023-09,WEEKDAY,7,TRAIN,EW31,4920,35456
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,EW31,2313,5902
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,PW3,3,105
2023-09,WEEKDAY,0,TRAIN,PW3,3,163
2023-09,WEEKDAY,6,TRAIN,TE16,3463,2397
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,TE16,721,846
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,CG1/DT35,3398,5890
2023-09,WEEKDAY,11,TRAIN,CG1/DT35,6859,14332
2023-09,WEEKDAY,14,TRAIN,TE5,2340,3742
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,TE5,1906,1887
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,SE1,2205,2139
2023-09,WEEKDAY,13,TRAIN,SE1,4054,3594
2023-09,WEEKDAY,10,TRAIN,TE15,4448,7497
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,TE15,2797,4885
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,DT25,1814,2169
2023-09,WEEKDAY,8,TRAIN,DT25,12006,12776
2023-09,WEEKDAY,18,TRAIN,NE10,37563,36400
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,NE10,9249,9259
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,DT24,2555,1857
2023-09,WEEKDAY,12,TRAIN,DT24,4498,3509
2023-09,WEEKDAY,7,TRAIN,NE9,45449,34256
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,NE9,9234,4893
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,NE12/CC13,1764,164
2023-09,WEEKDAY,5,TRAIN,NE12/CC13,8664,875
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,CE1/DT16,8456,23004
2023-09,WEEKDAY,10,TRAIN,CE1/DT16,9692,35412
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,CC2,628,3196
2023-09,WEEKDAY,8,TRAIN,CC2,2253,22896
2023-09,WEEKDAY,6,TRAIN,NE7/DT12,10569,11999
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NE7/DT12,3329,3315
2023-09,WEEKDAY,6,TRAIN,EW30,1741,9533
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,EW30,649,1687
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,EW20,338,93
2023-09,WEEKDAY,5,TRAIN,EW20,2380,783
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,TE7,3048,1876
2023-09,WEEKDAY,9,TRAIN,TE7,7592,7713
2023-09,WEEKDAY,6,TRAIN,NS23,3184,10961
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NS23,1254,3349
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,CC28,1090,2536
2023-09,WEEKDAY,20,TRAIN,CC28,2172,6137
2023-09,WEEKDAY,5,TRAIN,PE5,2403,98
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,PE5,526,26
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,TE5,2332,1430
2023-09,WEEKDAY,12,TRAIN,TE5,3249,2160
2023-09,WEEKDAY,21,TRAIN,NE5,22281,7755
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,NE5,9597,5518
2023-09,WEEKDAY,0,TRAIN,SW1,38,80
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,SW1,30,83
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,NS11,7289,24621
2023-09,WEEKDAY,22,TRAIN,NS11,11727,47197
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,PW7,1799,1781
2023-09,WEEKDAY,17,TRAIN,PW7,3694,4723
2023-09,WEEKDAY,11,TRAIN,DT17,25248,13933
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,DT17,2379,2635
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,EW8/CC9,9498,10437
2023-09,WEEKDAY,7,TRAIN,EW8/CC9,44758,48135
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,EW17,13276,14010
2023-09,WEEKDAY,16,TRAIN,EW17,23992,27564
2023-09,WEEKDAY,10,TRAIN,BP12,2588,1007
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,BP12,1745,792
2023-09,WEEKDAY,11,TRAIN,BP10,2797,2123
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,BP10,1814,1398
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,EW18,4912,7784
2023-09,WEEKDAY,20,TRAIN,EW18,12987,19461
2023-09,WEEKDAY,12,TRAIN,EW26,26125,13506
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,EW26,20484,10064
2023-09,WEEKDAY,16,TRAIN,TE3,7776,7135
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,TE3,5120,3130
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,NE14,8173,18564
2023-09,WEEKDAY,20,TRAIN,NE14,16505,47875
2023-09,WEEKDAY,23,TRAIN,NS13,7850,34361
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NS13,5123,18483
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,EW4,4261,1955
2023-09,WEEKDAY,6,TRAIN,EW4,18755,11715
2023-09,WEEKDAY,10,TRAIN,EW28,21632,14380
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,EW28,16325,5332
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,TE18,24,0
2023-09,WEEKDAY,5,TRAIN,TE18,78,1
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NS13,17709,4790
2023-09,WEEKDAY,6,TRAIN,NS13,84882,22421
2023-09,WEEKDAY,18,TRAIN,DT7,10689,12586
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,DT7,2894,3228
2023-09,WEEKDAY,14,TRAIN,EW22,8251,7021
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,EW22,2439,3069
2023-09,WEEKDAY,11,TRAIN,NS23,17094,39207
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,NS23,9434,25555
2023-09,WEEKDAY,17,TRAIN,DT33,18085,28877
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,DT33,9198,8475
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,NS13,27435,14795
2023-09,WEEKDAY,8,TRAIN,NS13,138042,50744
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NE9,1812,5154
2023-09,WEEKDAY,23,TRAIN,NE9,3539,9469
2023-09,WEEKDAY,20,TRAIN,NS25/EW13,77650,20908
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,NS25/EW13,40006,13270
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1895,1623
2023-09,WEEKDAY,21,TRAIN,CC2,7947,2247
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,EW7,8514,8809
2023-09,WEEKDAY,14,TRAIN,EW7,11448,14079
2023-09,WEEKENDS/HOLIDAY,21,TRAIN,SW1,925,765
2023-09,WEEKDAY,21,TRAIN,SW1,2618,1565
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,TE13,2841,2144
2023-09,WEEKDAY,18,TRAIN,TE13,9105,4991
2023-09,WEEKDAY,18,TRAIN,PW4,5834,11806
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,PW4,3179,4128
2023-09,WEEKDAY,5,TRAIN,SW8,854,141
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,SW8,227,27
2023-09,WEEKDAY,5,TRAIN,EW27,17966,4548
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,EW27,3687,700
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW10,1583,4347
2023-09,WEEKDAY,23,TRAIN,EW10,2239,7362
2023-09,WEEKDAY,6,TRAIN,BP2,7236,1129
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,BP2,1134,209
2023-09,WEEKDAY,17,TRAIN,NE8,40334,41875
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,NE8,25278,35310
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,EW12/DT14,45345,31393
2023-09,WEEKDAY,19,TRAIN,EW12/DT14,96754,73520
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,TE3,4382,3063
2023-09,WEEKDAY,14,TRAIN,TE3,7237,5600
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,DT2,378,941
2023-09,WEEKDAY,20,TRAIN,DT2,866,2725
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,SW6,146,991
2023-09,WEEKDAY,23,TRAIN,SW6,248,1962
2023-09,WEEKDAY,12,TRAIN,CC6,6913,9212
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,CC6,6595,8679
2023-09,WEEKDAY,10,TRAIN,CC23,3785,31854
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,CC23,1461,2508
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,NS28,4,21
2023-09,WEEKDAY,0,TRAIN,NS28,4,11
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,EW1,4590,15211
2023-09,WEEKDAY,22,TRAIN,EW1,7488,32876
2023-09,WEEKDAY,16,TRAIN,EW7,13173,17066
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,EW7,8405,9103
2023-09,WEEKDAY,15,TRAIN,EW12/DT14,57170,55566
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,EW12/DT14,46665,47760
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,PE3,2989,3202
2023-09,WEEKDAY,15,TRAIN,PE3,6945,7313
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,BP4,896,896
2023-09,WEEKDAY,16,TRAIN,BP4,4359,2133
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,CC23,3074,2570
2023-09,WEEKDAY,12,TRAIN,CC23,17030,15058
2023-09,WEEKDAY,11,TRAIN,BP8,1179,1014
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,BP8,711,668
2023-09,WEEKDAY,6,TRAIN,NS9/TE2,80979,37528
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NS9/TE2,14820,9706
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,DT10/TE11,3386,3389
2023-09,WEEKDAY,19,TRAIN,DT10/TE11,8464,12155
2023-09,WEEKDAY,19,TRAIN,SE3,1877,8435
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,SE3,1120,2123
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,NS25/EW13,5587,47124
2023-09,WEEKDAY,9,TRAIN,NS25/EW13,11057,88765
2023-09,WEEKENDS/HOLIDAY,9,TRAIN,EW20,6644,5535
2023-09,WEEKDAY,9,TRAIN,EW20,18110,21614
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,TE5,840,2473
2023-09,WEEKDAY,20,TRAIN,TE5,1791,6317
2023-09,WEEKDAY,18,TRAIN,DT31,13297,31308
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,DT31,4584,5151
2023-09,WEEKDAY,12,TRAIN,PW1,1437,2348
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,PW1,1670,1891
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,TE4,2342,2141
2023-09,WEEKDAY,11,TRAIN,TE4,2831,2580
2023-09,WEEKDAY,5,TRAIN,TE6,2932,214
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,TE6,541,34
2023-09,WEEKDAY,10,TRAIN,DT25,3788,2323
2023-09,WEEKENDS/HOLIDAY,10,TRAIN,DT25,2382,1371
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,CC28,206,1139
2023-09,WEEKDAY,23,TRAIN,CC28,360,2208
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,EW5,19894,14363
2023-09,WEEKDAY,11,TRAIN,EW5,29902,21603
2023-09,WEEKDAY,14,TRAIN,NS7,12362,12145
2023-09,WEEKENDS/HOLIDAY,14,TRAIN,NS7,10894,9631
2023-09,WEEKDAY,11,TRAIN,EW30,1723,1037
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,EW30,1124,494
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,SW6,930,184
2023-09,WEEKDAY,6,TRAIN,SW6,7224,1549
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,EW25,2145,5524
2023-09,WEEKDAY,22,TRAIN,EW25,3379,10822
2023-09,WEEKDAY,0,TRAIN,DT18,381,139
2023-09,WEEKENDS/HOLIDAY,0,TRAIN,DT18,296,189
2023-09,WEEKDAY,6,TRAIN,EW20,13590,12007
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,EW20,2984,2340
2023-09,WEEKDAY,23,TRAIN,NS12,2078,8442
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NS12,1230,4984
2023-09,WEEKDAY,12,TRAIN,EW24/NS1,43985,63180
2023-09,WEEKENDS/HOLIDAY,12,TRAIN,EW24/NS1,31617,49555
2023-09,WEEKENDS/HOLIDAY,17,TRAIN,PW6,875,767
2023-09,WEEKDAY,17,TRAIN,PW6,2078,2770
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,TE12,2505,1648
2023-09,WEEKDAY,13,TRAIN,TE12,3833,4913
2023-09,WEEKDAY,11,TRAIN,BP7,595,650
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,BP7,363,404
2023-09,WEEKENDS/HOLIDAY,7,TRAIN,PE3,1717,1099
2023-09,WEEKDAY,7,TRAIN,PE3,16087,5340
2023-09,WEEKDAY,22,TRAIN,EW2/DT32,22588,45336
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,EW2/DT32,13631,21687
2023-09,WEEKDAY,8,TRAIN,NS12,48613,16055
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,NS12,9471,4643
2023-09,WEEKENDS/HOLIDAY,5,TRAIN,EW18,353,87
2023-09,WEEKDAY,5,TRAIN,EW18,2767,589
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,NS3,1304,5767
2023-09,WEEKDAY,23,TRAIN,NS3,3501,9404
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,PE3,3015,3708
2023-09,WEEKDAY,18,TRAIN,PE3,6306,14025
2023-09,WEEKENDS/HOLIDAY,6,TRAIN,NE10,2553,1556
2023-09,WEEKDAY,6,TRAIN,NE10,13579,8538
2023-09,WEEKDAY,22,TRAIN,EW7,4755,17592
2023-09,WEEKENDS/HOLIDAY,22,TRAIN,EW7,2711,8716
2023-09,WEEKDAY,16,TRAIN,NE9,21184,19164
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,NE9,10619,10228
2023-09,WEEKENDS/HOLIDAY,20,TRAIN,NS15,4524,6126
2023-09,WEEKDAY,20,TRAIN,NS15,16032,15262
2023-09,WEEKENDS/HOLIDAY,18,TRAIN,DT33,8351,9090
2023-09,WEEKDAY,18,TRAIN,DT33,22062,63010
2023-09,WEEKDAY,8,TRAIN,EW32,3659,22328
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,EW32,2415,3377
2023-09,WEEKENDS/HOLIDAY,8,TRAIN,EW11,6410,7762
2023-09,WEEKDAY,8,TRAIN,EW11,26234,42890
2023-09,WEEKENDS/HOLIDAY,15,TRAIN,PW3,646,586
2023-09,WEEKDAY,15,TRAIN,PW3,783,894
2023-09,WEEKDAY,13,TRAIN,BP3,3222,3531
2023-09,WEEKENDS/HOLIDAY,13,TRAIN,BP3,2566,2017
2023-09,WEEKDAY,11,TRAIN,BP11,3112,1371
2023-09,WEEKENDS/HOLIDAY,11,TRAIN,BP11,2151,1049
2023-09,WEEKENDS/HOLIDAY,16,TRAIN,CC20,2942,2695
2023-09,WEEKDAY,16,TRAIN,CC20,6383,7035
2023-09,WEEKDAY,23,TRAIN,EW5,4060,18244
2023-09,WEEKENDS/HOLIDAY,23,TRAIN,EW5,2289,10077
2023-09,WEEKDAY,19,TRAIN,EW19,19643,36833
2023-09,WEEKENDS/HOLIDAY,19,TRAIN,EW19,7153,8877
